date,price,form,interface,speed,gig,sgig,brand,supplier,comment
2020-05-17,125.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria - Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-03-29,169.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria - Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-04-26,469.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria - Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-04-12,125.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.  "
2020-03-29,128.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.  "
2020-05-03,1699.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.  "
2020-04-19,1799.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.  "
2020-04-12,379.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.  Limit 2 per customer. "
2020-05-10,59.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.  Limit 2 per customer. "
2020-03-29,64.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.  Limit 2 per customer. "
2020-03-15,79.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.  Limit 2 per customer. "
2020-04-12,189.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last.   Limit 2 per customer. "
2020-03-01,2.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-04-19,229.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-03-15,249.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-03-22,269.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-03-29,379.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-03-08,79.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. 2. Victoria Dandenong South Store ONLYProduct with limited quantity. While stocks last."
2020-04-26,208.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. And2. ALL Victoria Stores. Product with limited quantity. While stocks last.  "
2020-04-12,215.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. And2. ALL Victoria Stores. Product with limited quantity. While stocks last.  "
2020-03-15,215.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. And2. ALL Victoria Stores. Product with limited quantity. While stocks last.  Limit 2 per customer. "
2020-02-23,19.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. And2. ALL Victoria Stores. Product with limited quantity. While stocks last."
2020-03-08,209.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. And2. ALL Victoria Stores. Product with limited quantity. While stocks last."
2020-03-01,215.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. And2. ALL Victoria Stores. Product with limited quantity. While stocks last."
2020-03-15,6.00,?,?,?,?,?,?,MSY,"Available: 1. Online order and delivery. And2. ALL Victoria Stores. Product with limited quantity. While stocks last."
2020-02-16,2.00,?,?,?,?,?,?,MSY,"Available: Online order and delivery ONLY. Product with limited quantity. While stocks last."
2020-02-02,599.00,?,?,?,?,?,?,MSY,"Available: Online order and delivery ONLY. Product with limited quantity. While stocks last."
2020-01-19,61.00,?,?,?,?,?,?,MSY,"Available: Online order and delivery ONLY. Product with limited quantity. While stocks last."
2020-01-26,615.00,?,?,?,?,?,?,MSY,"Available: Online order and delivery ONLY. Product with limited quantity. While stocks last."
2019-11-17,29.00,"3.5""",SATA?,?,?,?,?,CPL,"Aywun IB-866 IB-866 for 3.5"" Front Adapter with 4 x USB 3.0"
2019-10-30,9.00,?,?,"Not storage",?,?,?,CPL,"Bay Rafter 2.5 Inch to 3.5 Inch Convertor - BAY RAFTER 2.5 to 3.5"
2019-12-11,40.00,?,?,?,?,?,?,MSY,"CLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase."
2020-02-16,45.00,?,?,?,?,?,?,MSY,"CLEARANCE ITEM. Product may be refurbished or ex-demo or missing package/accessories. Please check before purchase."
2020-12-20,163.00,M.2,NVME,?,1000,0.163,Crucial,CPL,"CRUCIAL CT1000P2SSD8 P2 1TB_ M.2 INTERNAL NVMe PCIe SSD"
2020-12-13,183.80,M.2,NVME,?,1000,0.184,Crucial,CPL,"CRUCIAL CT1000P2SSD8 P2 1TB_ M.2 INTERNAL NVMe PCIe SSD"
2020-12-06,184.00,M.2,NVME,?,1000,0.184,Crucial,CPL,"CRUCIAL CT1000P2SSD8 P2 1TB_ M.2 INTERNAL NVMe PCIe SSD"
2020-11-08,189.00,M.2,NVME,?,1000,0.189,Crucial,CPL,"CRUCIAL CT1000P2SSD8 P2 1TB_ M.2 INTERNAL NVMe PCIe SSD"
2020-09-06,199.00,M.2,NVME,?,1000,0.199,Crucial,CPL,"CRUCIAL CT1000P2SSD8 P2 1TB_ M.2 INTERNAL NVMe PCIe SSD"
2020-08-30,199.00,M.2,NVME,?,1000,0.199,Crucial,CPL,"CRUCIAL CT1000P2SSD8 P2 1TB_ M.2 INTERNAL NVMe PCIe SSD_ 2300R/940W MB/s_ 5YR WTY"
2020-02-23,2.00,?,?,?,?,?,?,MSY,"Clearance product with limited quantity. Available on a first come_ first-serve basis while stocks last."
2020-01-12,25.00,?,?,?,?,?,?,MSY,"Clearance product with limited quantity. Available on a first come_ first-serve basis while stocks last."
2019-11-24,19.00,"2.5""",SATA?,?,?,?,?,CPL,"Cooler Master MCA-C700R-KOCC00 Single Bay 2.5""""/3.5"""" HDD Cage for COSMOS C700 Series"
2019-11-17,25.00,?,?,?,?,?,Corsair,CPL,"Corsair CC-8930032 HDD upgrade kit"
2019-11-07,69.00,?,USB,"USB 3.0",128,0.539,Corsair,CPL,"Corsair CMFMINI3-128GB Flash Voyager Mini 128GB USB 3.0 Flash Drive"
2019-11-07,25.00,?,USB,"USB 3.0",32,0.781,Corsair,CPL,"Corsair CMFMINI3-32GB Flash Voyager Mini 32GB USB 3.0 Flash Drive"
2020-04-19,27.00,?,USB,"USB 3.0",32,0.844,Corsair,CPL,"Corsair CMFMINI3-32GB Flash Voyager Mini 32GB USB 3.0 Flash Drive"
2020-06-14,28.00,?,USB,"USB 3.0",32,0.875,Corsair,CPL,"Corsair CMFMINI3-32GB Flash Voyager Mini 32GB USB 3.0 Flash Drive"
2020-03-22,33.00,?,USB,"USB 3.0",32,1.031,Corsair,CPL,"Corsair CMFMINI3-32GB Flash Voyager Mini 32GB USB 3.0 Flash Drive"
2019-11-07,69.00,?,USB,"USB 3.0",16,4.312,Corsair,CPL,"Corsair CMFPLA3B-16GB Corsair Padlock 3 16GB Secure USB 3.0 Flash Drive with Keypad"
2020-04-12,75.00,?,USB,"USB 3.0",16,4.688,Corsair,CPL,"Corsair CMFPLA3B-16GB Corsair Padlock 3 16GB Secure USB 3.0 Flash Drive with Keypad"
2019-11-24,89.95,?,USB,"USB 3.0",32,2.811,Corsair,CPL,"Corsair CMFPLA3B-32GB Padlock 3 32GB Secure USB 3.0 Flash Drive with Keypad"
2020-03-22,139.00,?,?,?,128,1.086,Corsair,CPL,"Corsair CMFSS3B-128GB 128GB Survivor Stealth USB30 Flash Drive"
2019-11-07,65.00,?,?,?,128,0.508,Corsair,CPL,"Corsair CMFSS3B-128GB 128GB Survivor Stealth USB30 Flash Drive"
2020-11-15,67.30,?,?,?,128,0.526,Corsair,CPL,"Corsair CMFSS3B-128GB 128GB Survivor Stealth USB30 Flash Drive"
2020-10-04,79.00,?,?,?,128,0.617,Corsair,CPL,"Corsair CMFSS3B-128GB 128GB Survivor Stealth USB30 Flash Drive"
2019-12-11,25.00,?,USB,"USB 3.0",32,0.781,Corsair,CPL,"Corsair CMFVV3-32GB Flash Voyager Vega 32GB USB 3.0 Flash Drive"
2019-11-07,22.00,?,USB,"USB 3.0",16,1.375,Corsair,CPL,"Corsair CMFVY3A-16GB Flash Voyager 16GB USB 3.0 Flash Drive"
2020-02-23,37.00,?,USB,"USB 3.0",64,0.578,Corsair,CPL,"Corsair CMFVY3A-64GB Flash Voyager 64GB USB 3.0 Flash Drive"
2020-08-23,42.00,?,USB,"USB 3.0",64,0.656,Corsair,CPL,"Corsair CMFVY3A-64GB Flash Voyager 64GB USB 3.0 Flash Drive"
2020-03-01,79.00,?,USB,"USB 3.1",128,0.617,Corsair,CPL,"Corsair CMFVYGTX3C-128GB 128GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 430MB/s 390MB/s"
2019-11-07,89.00,?,?,?,128,0.695,Corsair,CPL,"Corsair CMFVYGTX3C-128GB 128GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 430MB/s 390MB/s"
2020-02-16,99.00,?,?,?,128,0.773,Corsair,CPL,"Corsair CMFVYGTX3C-128GB 128GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 430MB/s 390MB/s"
2019-11-07,669.00,?,USB,"USB 3.1",1000,0.669,Corsair,CPL,"Corsair CMFVYGTX3C-1TB 1TB Flash Voyager GTX USB 3.1 Premium Flash Drive - 440MB/s 440MB/s"
2019-11-07,135.00,?,?,?,256,0.527,Corsair,CPL,"Corsair CMFVYGTX3C-256GB 256GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 440MB/s 440MB/s"
2020-04-19,139.00,?,?,?,256,0.543,Corsair,CPL,"Corsair CMFVYGTX3C-256GB 256GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 440MB/s 440MB/s"
2020-03-22,145.00,?,?,?,256,0.566,Corsair,CPL,"Corsair CMFVYGTX3C-256GB 256GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 440MB/s 440MB/s"
2020-04-05,149.00,?,?,?,256,0.582,Corsair,CPL,"Corsair CMFVYGTX3C-256GB 256GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 440MB/s 440MB/s"
2019-11-07,219.00,?,USB,"USB 3.1",512,0.428,Corsair,CPL,"Corsair CMFVYGTX3C-512GB 512GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 440MB/s 440MB/s"
2020-04-12,229.00,?,USB,"USB 3.1",512,0.447,Corsair,CPL,"Corsair CMFVYGTX3C-512GB 512GB Flash Voyager GTX USB 3.1 Premium Flash Drive - 440MB/s 440MB/s"
2021-05-09,200.00,M.2,NVME,?,1000,0.200,Corsair,CPL,"Corsair CSSD-F1000GBMP400 Force MP400 1TB NVMe PCIe M.2 SSD"
2021-04-25,214.00,M.2,NVME,?,1000,0.214,Corsair,CPL,"Corsair CSSD-F1000GBMP400 Force MP400 1TB NVMe PCIe M.2 SSD"
2021-02-07,215.00,M.2,NVME,?,1000,0.215,Corsair,CPL,"Corsair CSSD-F1000GBMP400 Force MP400 1TB NVMe PCIe M.2 SSD"
2020-11-22,219.00,M.2,NVME,?,1000,0.219,Corsair,CPL,"Corsair CSSD-F1000GBMP400 Force MP400 1TB NVMe PCIe M.2 SSD"
2021-03-14,250.00,M.2,NVME,"PCIe4 x4",1000,0.250,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-05-16,265.00,M.2,NVME,"PCIe4 x4",1000,0.265,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-03-28,274.00,M.2,NVME,"PCIe4 x4",1000,0.274,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-02-28,275.00,M.2,NVME,"PCIe4 x4",1000,0.275,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-06-13,279.00,M.2,NVME,"PCIe4 x4",1000,0.279,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-10-04,295.00,M.2,NVME,"PCIe4 x4",1000,0.295,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-12-06,298.00,M.2,NVME,"PCIe4 x4",1000,0.298,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-05-30,299.00,M.2,NVME,"PCIe4 x4",1000,0.299,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-11-15,305.00,M.2,NVME,"PCIe4 x4",1000,0.305,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-09-13,317.00,M.2,NVME,"PCIe4 x4",1000,0.317,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-09-27,319.00,M.2,NVME,"PCIe4 x4",1000,0.319,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-08-30,322.00,M.2,NVME,"PCIe4 x4",1000,0.322,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-12-01,325.00,M.2,NVME,"PCIe4 x4",1000,0.325,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-12-11,329.00,M.2,NVME,"PCIe4 x4",1000,0.329,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-11-27,369.00,M.2,NVME,"PCIe4 x4",1000,0.369,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-07-05,377.00,M.2,NVME,"PCIe4 x4",1000,0.377,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-10-30,398.00,M.2,NVME,"PCIe4 x4",1000,0.398,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-02-02,399.00,M.2,NVME,"PCIe4 x4",1000,0.399,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-02-16,419.00,M.2,NVME,"PCIe4 x4",1000,0.419,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-05-31,428.00,M.2,NVME,"PCIe4 x4",1000,0.428,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-03-22,429.00,M.2,NVME,"PCIe4 x4",1000,0.429,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-04-05,442.00,M.2,NVME,"PCIe4 x4",1000,0.442,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-04-12,449.00,M.2,NVME,"PCIe4 x4",1000,0.449,Corsair,CPL,"Corsair CSSD-F1000GBMP600 Force MP600 1TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-04-18,239.00,M.2,NVME,?,1000,0.239,Corsair,CPL,"Corsair CSSD-F1000GBMP600COR MP600 CORE 1TB NVMe PCIe M.2 SSD"
2021-04-25,359.00,M.2,NVME,?,1000,0.359,Corsair,CPL,"Corsair CSSD-F1000GBMP600PRO MP600 PRO 1TB NVMe PCIe M.2 SSD"
2021-05-02,379.00,M.2,NVME,?,2000,0.190,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2021-06-27,385.00,M.2,NVME,?,2000,0.193,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2021-04-18,395.00,M.2,NVME,?,2000,0.198,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2021-03-28,399.00,M.2,NVME,?,2000,0.200,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2021-05-30,409.00,M.2,NVME,?,2000,0.204,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2021-07-04,411.00,M.2,NVME,?,2000,0.205,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2021-03-14,415.00,M.2,NVME,?,2000,0.207,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2021-05-23,416.00,M.2,NVME,?,2000,0.208,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2020-11-22,419.00,M.2,NVME,?,2000,0.209,Corsair,CPL,"Corsair CSSD-F2000GBMP400 Force MP400 2TB NVMe PCIe M.2 SSD"
2021-04-25,479.00,M.2,NVME,"PCIe4 x4",2000,0.239,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-05-02,525.00,M.2,NVME,"PCIe4 x4",2000,0.263,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-05-16,559.00,M.2,NVME,"PCIe4 x4",2000,0.280,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-02-07,579.00,M.2,NVME,"PCIe4 x4",2000,0.289,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-06-20,586.00,M.2,NVME,"PCIe4 x4",2000,0.293,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-06-27,589.00,M.2,NVME,"PCIe4 x4",2000,0.294,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-01-31,599.00,M.2,NVME,"PCIe4 x4",2000,0.299,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-09-20,629.00,M.2,NVME,"PCIe4 x4",2000,0.315,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-12-11,679.00,M.2,NVME,"PCIe4 x4",2000,0.340,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-09-06,699.00,M.2,NVME,"PCIe4 x4",2000,0.349,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-11-10,715.00,M.2,NVME,"PCIe4 x4",2000,0.357,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-10-30,719.00,M.2,NVME,"PCIe4 x4",2000,0.359,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-08-23,740.00,M.2,NVME,"PCIe4 x4",2000,0.370,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-02-16,749.00,M.2,NVME,"PCIe4 x4",2000,0.374,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-03-01,769.00,M.2,NVME,"PCIe4 x4",2000,0.385,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-04-05,779.00,M.2,NVME,"PCIe4 x4",2000,0.390,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-04-12,799.00,M.2,NVME,"PCIe4 x4",2000,0.400,Corsair,CPL,"Corsair CSSD-F2000GBMP600 Force MP600 2TB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2021-04-11,479.00,M.2,NVME,?,2000,0.239,Corsair,CPL,"Corsair CSSD-F2000GBMP600COR MP600 CORE 2TB NVMe PCIe M.2 SSD"
2021-06-13,495.00,M.2,NVME,?,2000,0.247,Corsair,CPL,"Corsair CSSD-F2000GBMP600COR MP600 CORE 2TB NVMe PCIe M.2 SSD"
2021-05-23,499.00,M.2,NVME,?,2000,0.249,Corsair,CPL,"Corsair CSSD-F2000GBMP600COR MP600 CORE 2TB NVMe PCIe M.2 SSD"
2021-05-30,529.00,M.2,NVME,?,2000,0.265,Corsair,CPL,"Corsair CSSD-F2000GBMP600COR MP600 CORE 2TB NVMe PCIe M.2 SSD"
2021-07-04,534.60,M.2,NVME,?,2000,0.267,Corsair,CPL,"Corsair CSSD-F2000GBMP600COR MP600 CORE 2TB NVMe PCIe M.2 SSD"
2021-04-11,699.00,M.2,NVME,?,2000,0.349,Corsair,CPL,"Corsair CSSD-F2000GBMP600HXE MP600 PRO 2TB NVMe PCIe M.2 SSD Hydro X Edition"
2021-07-04,599.00,M.2,NVME,?,2000,0.299,Corsair,CPL,"Corsair CSSD-F2000GBMP600PRO MP600 PRO 2TB NVMe PCIe M.2 SSD"
2021-06-27,649.00,M.2,NVME,?,2000,0.325,Corsair,CPL,"Corsair CSSD-F2000GBMP600PRO MP600 PRO 2TB NVMe PCIe M.2 SSD"
2021-04-25,679.00,M.2,NVME,?,2000,0.340,Corsair,CPL,"Corsair CSSD-F2000GBMP600PRO MP600 PRO 2TB NVMe PCIe M.2 SSD"
2020-08-16,65.00,M.2,NVME,?,240,0.271,Corsair,CPL,"Corsair CSSD-F240GBMP300  240GB Force MP300 Series NVMe PCIe M.2 SSD"
2020-08-23,65.00,M.2,NVME,?,240,0.271,Corsair,CPL,"Corsair CSSD-F240GBMP300 240GB Force MP300 Series NVMe PCIe M.2 SSD"
2021-05-30,891.40,M.2,NVME,?,4000,0.223,Corsair,CPL,"Corsair CSSD-F4000GBMP400 Force MP400 4TB NVMe PCIe M.2 SSD"
2021-05-09,893.60,M.2,NVME,?,4000,0.223,Corsair,CPL,"Corsair CSSD-F4000GBMP400 Force MP400 4TB NVMe PCIe M.2 SSD"
2021-06-27,899.00,M.2,NVME,?,4000,0.225,Corsair,CPL,"Corsair CSSD-F4000GBMP400 Force MP400 4TB NVMe PCIe M.2 SSD"
2021-05-23,929.00,M.2,NVME,?,4000,0.232,Corsair,CPL,"Corsair CSSD-F4000GBMP400 Force MP400 4TB NVMe PCIe M.2 SSD"
2021-04-25,974.00,M.2,NVME,?,4000,0.243,Corsair,CPL,"Corsair CSSD-F4000GBMP400 Force MP400 4TB NVMe PCIe M.2 SSD"
2021-04-11,978.00,M.2,NVME,?,4000,0.244,Corsair,CPL,"Corsair CSSD-F4000GBMP400 Force MP400 4TB NVMe PCIe M.2 SSD"
2021-02-07,979.00,M.2,NVME,?,4000,0.245,Corsair,CPL,"Corsair CSSD-F4000GBMP400 Force MP400 4TB NVMe PCIe M.2 SSD"
2020-11-22,999.00,M.2,NVME,?,4000,0.250,Corsair,CPL,"Corsair CSSD-F4000GBMP400 Force MP400 4TB NVMe PCIe M.2 SSD"
2021-04-11,1029.00,M.2,NVME,?,4000,0.257,Corsair,CPL,"Corsair CSSD-F4000GBMP600COR MP600 CORE 4TB NVMe PCIe M.2 SSD"
2019-10-30,169.00,M.2,NVME,?,480,0.352,Corsair,CPL,"Corsair CSSD-F480GBMP300 Force MP300 480GB M.2(2280) NVMe PCIe SSD"
2021-03-14,154.00,M.2,NVME,"PCIe4 x4",500,0.308,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-10-04,169.00,M.2,NVME,"PCIe4 x4",500,0.338,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-12-20,174.00,M.2,NVME,"PCIe4 x4",500,0.348,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-09-20,179.00,M.2,NVME,"PCIe4 x4",500,0.358,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-09-13,189.00,M.2,NVME,"PCIe4 x4",500,0.378,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-08-16,195.00,M.2,NVME,"PCIe4 x4",500,0.390,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-07-26,222.00,M.2,NVME,"PCIe4 x4",500,0.444,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-12-22,229.00,M.2,NVME,"PCIe4 x4",500,0.458,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-11-27,239.00,M.2,NVME,"PCIe4 x4",500,0.478,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-11-10,245.00,M.2,NVME,"PCIe4 x4",500,0.490,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2019-10-30,249.00,M.2,NVME,"PCIe4 x4",500,0.498,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
2020-06-07,258.00,M.2,NVME,"PCIe4 x4",500,0.516,Corsair,CPL,"Corsair CSSD-F500GBMP600 Force MP600 500GB NVMe PCIe x4 Gen4 SSD M.2(2280)"
